8754,"Prime of Miss Jean Brodie, The (1969)",Drama,http://www.imdb.com/title/tt6484
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,http://www.imdb.com/title/tt1737
8756,"North Avenue Irregulars, The (1979)",Action|Crime,http://www.imdb.com/title/tt7963
8757,Lovers and Other Strangers (1970),Comedy,http://www.imdb.com/title/tt6601
8758,Kotch (1971),Comedy|Drama,http://www.imdb.com/title/tt6731
8759,Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog) (1961),Children|Drama,http://www.imdb.com/title/tt5494
8760,Side Out (1990),Comedy|Romance,http://www.imdb.com/title/tt1006
8761,"Three Lives of Thomasina, The (1964)",Children|Drama,http://www.imdb.com/title/tt5757
8762,"No Deposit, No Return (1976)",Children|Comedy,http://www.imdb.com/title/tt7496
8763,"One and Only, Genuine, Original Family Band, The (1968)",Children|Comedy|Musical,http://www.imdb.com/title/tt6338
8764,Under the Lighthouse Dancing (1997),Drama,http://www.imdb.com/title/tt1180
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,http://www.imdb.com/title/tt3543
8766,Black Angel (1946),Drama|Film-Noir|Mystery,http://www.imdb.com/title/tt3836
8767,"Big Clock, The (1948)",Crime|Film-Noir|Thriller,http://www.imdb.com/title/tt4016
8768,Criss Cross (1949),Crime|Drama|Film-Noir,http://www.imdb.com/title/tt4126
8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979)",Adventure,http://www.imdb.com/title/tt7915
8770,Evilspeak (1981),Horror|Sci-Fi,http://www.imdb.com/title/tt8234
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,http://www.imdb.com/title/tt3901
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,http://www.imdb.com/title/tt5974
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,http://www.imdb.com/title/tt3531
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,http://www.imdb.com/title/tt3825
8775,"Counterfeit Traitor, The (1962)",Thriller|War,http://www.imdb.com/title/tt5587
8776,"1, 2, 3, Sun (Un, deuz, trois, soleil) (1993)",Drama,http://www.imdb.com/title/tt1084
8777,Roadkill (a.k.a. Roadkill: Move or Die) (1989),Drama,http://www.imdb.com/title/tt9820
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,http://www.imdb.com/title/tt3849
8779,Bon Voyage (2003),Comedy|Drama,http://www.imdb.com/title/tt3107
8780,"Assassination Bureau, The (1969)",Action|Adventure|Comedy|Crime|Sci-Fi,http://www.imdb.com/title/tt6404
8781,"Manchurian Candidate, The (2004)",Thriller,http://www.imdb.com/title/tt3680
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,http://www.imdb.com/title/tt1674
8783,"Village, The (2004)",Drama|Mystery|Thriller,http://www.imdb.com/title/tt3684
8784,Garden State (2004),Comedy|Drama|Romance,http://www.imdb.com/title/tt3337
8785,Early Summer (Bakushû) (1951),Drama,http://www.imdb.com/title/tt4331
8786,Port of Shadows (Quai des brumes) (1938),Drama,http://www.imdb.com/title/tt3064
8787,Thunderbirds Are GO (1966),Action|Sci-Fi,http://www.imdb.com/title/tt6109
8788,Thunderbird Six (1968),Action|Sci-Fi,http://www.imdb.com/title/tt6369
8789,Castle Keep (1969),Drama|War,http://www.imdb.com/title/tt6413
8790,Revengers Tragedy (2002),Comedy|Horror,http://www.imdb.com/title/tt2869
8791,Beyond Hypothermia (Sip si 32 doe) (1996),Action|Drama|Thriller,http://www.imdb.com/title/tt1156
8792,Octane (2003),Horror|Thriller,http://www.imdb.com/title/tt3234
8793,PTU (2003),Crime|Drama,http://www.imdb.com/title/tt2506
8794,"Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino) (1977)",Drama,http://www.imdb.com/title/tt7644
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,http://www.imdb.com/title/tt2750
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,http://www.imdb.com/title/tt6043
8797,Salesman (1969),Documentary,http://www.imdb.com/title/tt6492
8798,Collateral (2004),Action|Crime|Drama|Thriller,http://www.imdb.com/title/tt3693
8799,Little Black Book (2004),Comedy|Romance,http://www.imdb.com/title/tt3618
8800,Code 46 (2003),Romance|Sci-Fi,http://www.imdb.com/title/tt3450
8801,In the Soup (1992),Comedy|Drama,http://www.imdb.com/title/tt1045
8802,They Came to Cordura (1959),Western,http://www.imdb.com/title/tt5335
8803,Blue Spring (Aoi haru) (2001),Drama,http://www.imdb.com/title/tt3092
8804,"Story of Women (Affaire de femmes, Une) (1988)",Drama,http://www.imdb.com/title/tt9633
8805,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime,http://www.imdb.com/title/tt2622
8806,Masks (Masques) (1987),Thriller,http://www.imdb.com/title/tt9350
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,http://www.imdb.com/title/tt3665
8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,http://www.imdb.com/title/tt3689
8809,Danny Deckchair (2003),Comedy|Romance,http://www.imdb.com/title/tt3379
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,http://www.imdb.com/title/tt3702
8811,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy,http://www.imdb.com/title/tt4037
8812,Novo (2002),Drama,http://www.imdb.com/title/tt2913
8813,We Don't Live Here Anymore (2004),Drama,http://www.imdb.com/title/tt3613
8814,Without a Paddle (2004),Comedy,http://www.imdb.com/title/tt3647
8815,Exorcist: The Beginning (2004),Horror|Thriller,http://www.imdb.com/title/tt2043
8816,Speedway (1968),Action,http://www.imdb.com/title/tt6363
8817,"Trouble with Girls, The (1969)",Comedy|Drama,http://www.imdb.com/title/tt6512
8818,It Happened at the World's Fair (1963),Comedy|Drama|Musical,http://www.imdb.com/title/tt5719
8819,Double Trouble (1967),Musical,http://www.imdb.com/title/tt6159
8820,Spinout (1966),Comedy|Musical,http://www.imdb.com/title/tt6101
8821,Harum Scarum (1965),Comedy|Musical,http://www.imdb.com/title/tt5925
8822,"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A) (1979)",Adventure|Comedy|Fantasy|Sci-Fi,http://www.imdb.com/title/tt8006
8823,"Sting II, The (1983)",Comedy|Crime,http://www.imdb.com/title/tt8637
8824,If a Man Answers (1962),Comedy,http://www.imdb.com/title/tt5609
8825,Cheerleader Camp (1987),Comedy|Horror|Mystery,http://www.imdb.com/title/tt9274
8826,Human Resources (Ressources humaines) (1999),Drama,http://www.imdb.com/title/tt2207
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,http://www.imdb.com/title/tt8365
8828,Dead Ringer (1964),Drama|Thriller,http://www.imdb.com/title/tt5799
8829,Benji: Off the Leash! (2004),Children|Drama,http://www.imdb.com/title/tt3152
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,http://www.imdb.com/title/tt3661
8831,Suspect Zero (2004),Crime|Thriller,http://www.imdb.com/title/tt3241
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,http://www.imdb.com/title/tt3743
8833,Vanity Fair (2004),Drama|Romance,http://www.imdb.com/title/tt2410
8834,"Cookout, The (2004)",Comedy,http://www.imdb.com/title/tt3802
8835,Paparazzi (2004),Drama|Thriller,http://www.imdb.com/title/tt3383
8836,Wicker Park (2004),Drama|Romance|Thriller,http://www.imdb.com/title/tt3245
8837,Triggermen (2002),Comedy|Crime,http://www.imdb.com/title/tt2830
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,http://www.imdb.com/title/tt7111
8839,"Mangler, The (1995)",Horror,http://www.imdb.com/title/tt1137
8840,Who's That Knocking at My Door? (1967),Drama,http://www.imdb.com/title/tt6380
8841,Seeing Other People (2004),Comedy,http://www.imdb.com/title/tt3621
8842,Past Midnight (1992),Horror|Thriller,http://www.imdb.com/title/tt1051
8843,"Million to Juan, A (1994)",Comedy,http://www.imdb.com/title/tt1105
8844,Camera Buff (Amator) (1979),Drama,http://www.imdb.com/title/tt7876
8845,No End (Bez konca) (1985),Drama,http://www.imdb.com/title/tt8696
8846,Highwaymen (2003),Action|Crime|Thriller,http://www.imdb.com/title/tt3391
8847,Graffiti Bridge (1990),Drama|Musical,http://www.imdb.com/title/tt9969
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,http://www.imdb.com/title/tt4652
8849,Under the Cherry Moon (1986),Comedy|Drama|Musical|Romance,http://www.imdb.com/title/tt9213
8850,Flipper (1963),Adventure|Children|Drama,http://www.imdb.com/title/tt5706
8851,Smile (1975),Comedy,http://www.imdb.com/title/tt7372
8852,Lord Jim (1965),Adventure|Drama,http://www.imdb.com/title/tt5939
8853,"Small Circle of Friends, A (1980)",Drama,http://www.imdb.com/title/tt8152
8854,Night of the Demons (1988),Horror,http://www.imdb.com/title/tt9362
8855,Witchboard (1986),Horror|Mystery|Thriller,http://www.imdb.com/title/tt9032
8856,Roller Boogie (1979),Drama,http://www.imdb.com/title/tt7982
8857,Lilith (1964),Drama,http://www.imdb.com/title/tt5829
8858,"Apple, The (1980)",Musical|Sci-Fi,http://www.imdb.com/title/tt8038
8859,SuperBabies: Baby Geniuses 2 (2004),Comedy,http://www.imdb.com/title/tt2708
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,http://www.imdb.com/title/tt3379
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,http://www.imdb.com/title/tt3186
8862,Criminal (2004),Comedy|Drama,http://www.imdb.com/title/tt3625
8863,Evergreen (2004),Drama,http://www.imdb.com/title/tt3899
8864,Mr. 3000 (2004),Comedy|Drama,http://www.imdb.com/title/tt3394
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,http://www.imdb.com/title/tt3461
8866,Wimbledon (2004),Comedy|Romance,http://www.imdb.com/title/tt3602
8867,Anatomy of Hell (Anatomie de l'enfer) (2004),Drama,http://www.imdb.com/title/tt3485
8868,Head in the Clouds (2004),Drama|Romance|War,http://www.imdb.com/title/tt3380
8869,First Daughter (2004),Comedy|Romance,http://www.imdb.com/title/tt3616
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,http://www.imdb.com/title/tt3566
8871,"Last Shot, The (2004)",Comedy,http://www.imdb.com/title/tt3570
8872,"Dirty Shame, A (2004)",Comedy,http://www.imdb.com/title/tt3651
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,http://www.imdb.com/title/tt3184
8874,Shaun of the Dead (2004),Comedy|Horror,http://www.imdb.com/title/tt3657
8875,"Come Back, Little Sheba (1952)",Drama,http://www.imdb.com/title/tt4450
8876,"Black Orchid, The (1958)",Drama,http://www.imdb.com/title/tt5263
8877,Second Chorus (1940),Comedy|Musical|Romance,http://www.imdb.com/title/tt3302
8878,Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991),Comedy|Horror|Sci-Fi,http://www.imdb.com/title/tt1015
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,http://www.imdb.com/title/tt7187
8880,Mask (1985),Drama,http://www.imdb.com/title/tt8956
8881,Alexander's Ragtime Band (1938),Drama|Musical,http://www.imdb.com/title/tt2985
8882,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller,http://www.imdb.com/title/tt6275
8883,"Last Flight of Noah's Ark, The (1980)",Adventure|Children|Comedy,http://www.imdb.com/title/tt8103
8884,"Man with One Red Shoe, The (1985)",Comedy|Thriller,http://www.imdb.com/title/tt8954
8885,"Sentinel, The (1977)",Drama|Horror|Mystery|Thriller,http://www.imdb.com/title/tt7668
8886,SSSSSSS (1973),Horror|Sci-Fi,http://www.imdb.com/title/tt7062
8887,Whispers in the Dark (1992),Thriller,http://www.imdb.com/title/tt1058
8888,Stealing Time (a.k.a. Rennie's Landing) (2001),Drama,http://www.imdb.com/title/tt2513
8889,"Legacy, The (1978)",Horror,http://www.imdb.com/title/tt7945
8890,"Alligator People, The (1959)",Horror,http://www.imdb.com/title/tt5254
8891,Hear No Evil (1993),Thriller,http://www.imdb.com/title/tt1070
8892,Basket Case 3: The Progeny (1992),Comedy|Horror,http://www.imdb.com/title/tt1037
8893,Basket Case 2 (1990),Comedy|Horror,http://www.imdb.com/title/tt9910
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,http://www.imdb.com/title/tt7650
8895,AKA (2002),Drama,http://www.imdb.com/title/tt3170
8896,I Married a Monster from Outer Space (1958),Horror|Sci-Fi,http://www.imdb.com/title/tt5175
8897,"Trojan Women, The (1971)",Drama,http://www.imdb.com/title/tt6788
8898,"Robinson Crusoe (Adventures of Robinson Crusoe, The) (1954)",Adventure|Drama,http://www.imdb.com/title/tt4438
8899,Hardcore (1979),Drama,http://www.imdb.com/title/tt7927
8900,Watermelon Man (1970),Comedy|Drama,http://www.imdb.com/title/tt6655
8901,Flashpoint (1984),Action|Adventure|Crime|Mystery|Thriller,http://www.imdb.com/title/tt8726
8902,Bug (1975),Horror|Mystery|Sci-Fi,http://www.imdb.com/title/tt7275
8903,"Terror, The (1963)",Horror|Mystery,http://www.imdb.com/title/tt5756
8904,Jack-O (1995),Horror,http://www.imdb.com/title/tt1134
8905,1492: Conquest of Paradise (1992),Adventure|Drama,http://www.imdb.com/title/tt1035
8906,Cannibal Holocaust (1980),Horror,http://www.imdb.com/title/tt7893
8907,Shark Tale (2004),Animation|Children|Comedy,http://www.imdb.com/title/tt3074
8908,Ladder 49 (2004),Action|Drama|Thriller,http://www.imdb.com/title/tt3497
8909,Black Cloud (2004),Drama,http://www.imdb.com/title/tt3634
8910,I Heart Huckabees (2004),Comedy,http://www.imdb.com/title/tt3567
8911,Raise Your Voice (2004),Romance,http://www.imdb.com/title/tt3616
8912,Taxi (2004),Action|Comedy,http://www.imdb.com/title/tt3167
8913,Around the Bend (2004),Drama,http://www.imdb.com/title/tt3848
8914,Primer (2004),Drama|Sci-Fi,http://www.imdb.com/title/tt3903
8915,Stage Beauty (2004),Drama,http://www.imdb.com/title/tt3686
8916,Shall We Dance? (2004),Comedy|Romance,http://www.imdb.com/title/tt3581
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy,http://www.imdb.com/title/tt3725
8918,Eulogy (2004),Comedy|Crime|Drama,http://www.imdb.com/title/tt3494
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance,http://www.imdb.com/title/tt3806
8920,"Country Girl, The (1954)",Drama,http://www.imdb.com/title/tt4687
8921,"Rose Tattoo, The (1955)",Drama|Romance,http://www.imdb.com/title/tt4856
8922,Epidemic (1988),Drama|Horror|Thriller,http://www.imdb.com/title/tt9297
8923,Tess (1979),Drama|Romance,http://www.imdb.com/title/tt8000
8924,I Wanna Hold Your Hand (1978),Comedy,http://www.imdb.com/title/tt7771
8925,Spinning Boris (2003),Comedy|Drama,http://www.imdb.com/title/tt3246
8926,Circle of Iron (1978),Action|Adventure|Fantasy|Mystery,http://www.imdb.com/title/tt7897
8927,Cannonball (1976),Action|Comedy|Drama,http://www.imdb.com/title/tt7427
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror,http://www.imdb.com/title/tt6165
8929,Black Beauty (1971),Children|Drama,http://www.imdb.com/title/tt6683
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary,http://www.imdb.com/title/tt3545
8931,Born Rich (2003),Documentary,http://www.imdb.com/title/tt3421
8932,It's Alive (1974),Horror,http://www.imdb.com/title/tt7167
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,http://www.imdb.com/title/tt9098
8934,Bebe's Kids (1992),Animation|Children|Comedy,http://www.imdb.com/title/tt1037
8935,All I Want for Christmas (1991),Children|Comedy,http://www.imdb.com/title/tt1013
8936,"Life and Nothing But (Vie et rien d'autre, La) (1989)",Drama,http://www.imdb.com/title/tt9859
8937,Friday Night Lights (2004),Action|Drama,http://www.imdb.com/title/tt3900
8938,Tarnation (2003),Documentary,http://www.imdb.com/title/tt3905
8939,"Final Cut, The (2004)",Sci-Fi|Thriller,http://www.imdb.com/title/tt3643
8940,Hair Show (2004),Comedy|Romance,http://www.imdb.com/title/tt3825
8941,Riding the Bullet (2004),Horror|Thriller,http://www.imdb.com/title/tt3559
8942,Spin (2003),Children|Drama,http://www.imdb.com/title/tt3621
8943,Being Julia (2004),Comedy|Drama,http://www.imdb.com/title/tt3400
8944,"Dust Factory, The (2004)",Adventure|Children|Romance,http://www.imdb.com/title/tt3290
8945,Thérèse: The Story of Saint Thérèse of Lisieux (2004),Drama,http://www.imdb.com/title/tt2862
8946,Surviving Christmas (2004),Comedy,http://www.imdb.com/title/tt2520
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,http://www.imdb.com/title/tt3911
8948,Alfie (2004),Comedy|Drama|Romance,http://www.imdb.com/title/tt3751
8949,Sideways (2004),Comedy|Drama|Romance,http://www.imdb.com/title/tt3750
8950,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller,http://www.imdb.com/title/tt3618
8951,Vera Drake (2004),Drama,http://www.imdb.com/title/tt3836
8952,Falling Angels (2003),Drama,http://www.imdb.com/title/tt3651
8953,Stella Street (2004),Comedy,http://www.imdb.com/title/tt3600
8954,Lightning in a Bottle (2004),Documentary,http://www.imdb.com/title/tt3967
8955,Undertow (2004),Crime|Drama|Thriller,http://www.imdb.com/title/tt3601
8956,Enduring Love (2004),Drama,http://www.imdb.com/title/tt3757
8957,Saw (2004),Horror|Mystery|Thriller,http://www.imdb.com/title/tt3875
8958,Ray (2004),Drama,http://www.imdb.com/title/tt3502
8959,Birth (2004),Drama|Mystery,http://www.imdb.com/title/tt3378
8960,Voices of Iraq (2004),Documentary,http://www.imdb.com/title/tt4307
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,http://www.imdb.com/title/tt3177
8962,Fade to Black (2004),Documentary,http://www.imdb.com/title/tt4285
8963,It's All About Love (2003),Drama|Romance|Sci-Fi|Thriller,http://www.imdb.com/title/tt2736
8964,Callas Forever (2002),Drama,http://www.imdb.com/title/tt2744
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,http://www.imdb.com/title/tt3383
8966,Kinsey (2004),Drama,http://www.imdb.com/title/tt3622
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,http://www.imdb.com/title/tt3875
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,http://www.imdb.com/title/tt3674
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,http://www.imdb.com/title/tt3171
8970,Finding Neverland (2004),Drama,http://www.imdb.com/title/tt3086
8971,Veer Zaara (2004),Drama|Musical|Romance,http://www.imdb.com/title/tt4203
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,http://www.imdb.com/title/tt3688
8973,Bad Education (La mala educación) (2004),Drama|Thriller,http://www.imdb.com/title/tt2754
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,http://www.imdb.com/title/tt3459
8975,Fabled (2002),Drama|Mystery|Thriller,http://www.imdb.com/title/tt2998
8976,San Antonio (1945),Western,http://www.imdb.com/title/tt3804
8977,Alexander (2004),Action|Adventure|Drama|War,http://www.imdb.com/title/tt3464
8978,Christmas with the Kranks (2004),Children|Comedy,http://www.imdb.com/title/tt3884
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,http://www.imdb.com/title/tt3902
8980,Our Music (Notre musique) (2004),Drama,http://www.imdb.com/title/tt3608
8981,Closer (2004),Drama|Romance,http://www.imdb.com/title/tt3765
8982,I Am David (2003),Drama,http://www.imdb.com/title/tt3279
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,http://www.imdb.com/title/tt3850
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,http://www.imdb.com/title/tt3499
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,http://www.imdb.com/title/tt3590
8986,"Bellboy, The (1960)",Comedy,http://www.imdb.com/title/tt5364
8987,Bush's Brain (2004),Documentary,http://www.imdb.com/title/tt4039
8988,Cinderfella (1960),Comedy,http://www.imdb.com/title/tt5371
8989,Damn Yankees! (1958),Comedy|Musical,http://www.imdb.com/title/tt5151
8990,"Delicate Delinquent, The (1957)",Comedy,http://www.imdb.com/title/tt5030
8991,"Disorderly Orderly, The (1964)",Comedy|Romance,http://www.imdb.com/title/tt5801
8992,"Errand Boy, The (1961)",Comedy,http://www.imdb.com/title/tt5485
8993,"Family Jewels, The (1965)",Comedy,http://www.imdb.com/title/tt5916
8994,"Ladies Man, The (1961)",Comedy,http://www.imdb.com/title/tt5506
8995,"Patsy, The (1964)",Comedy,http://www.imdb.com/title/tt5845
8996,Stateside (2004),Drama,http://www.imdb.com/title/tt3397
8997,"Stooge, The (1953)",Comedy,http://www.imdb.com/title/tt4519
8998,That's Entertainment (1974),Documentary,http://www.imdb.com/title/tt7227
8999,"That's Entertainment, Part II (1976)",Documentary,http://www.imdb.com/title/tt7532
9000,That's Entertainment! III (1994),Documentary,http://www.imdb.com/title/tt1114
9001,"Wackiest Ship in the Army, The (1960)",Comedy|War,http://www.imdb.com/title/tt5445
9002,Alexander the Great (1956),Drama,http://www.imdb.com/title/tt4893
9003,Conquest of Space (1955),Sci-Fi,http://www.imdb.com/title/tt4794
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,http://www.imdb.com/title/tt8897
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,http://www.imdb.com/title/tt1069
9006,"Garden of Allah, The (1936)",Drama,http://www.imdb.com/title/tt2765
9007,I'll Be Seeing You (1944),Drama,http://www.imdb.com/title/tt3694
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,http://www.imdb.com/title/tt3263
9009,"Last Minute, The (2001)",Drama|Mystery|Thriller,http://www.imdb.com/title/tt2754
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,http://www.imdb.com/title/tt3645
9011,Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance,http://www.imdb.com/title/tt4070
9012,Ruby Gentry (1952),Drama,http://www.imdb.com/title/tt4510
9013,Secret Honor (1984),Drama,http://www.imdb.com/title/tt8807
9014,Since You Went Away (1944),Drama|War,http://www.imdb.com/title/tt3728
9015,"Slipping-Down Life, A (1999)",Drama|Romance,http://www.imdb.com/title/tt1626
9016,Splatter University (1984),Horror,http://www.imdb.com/title/tt1255
9017,Twist (2003),Drama,http://www.imdb.com/title/tt3398
9018,Control Room (2004),Documentary|War,http://www.imdb.com/title/tt3910
9019,Celsius 41.11: The Temperature at Which the Brain... Begins to Die (2004),Documentary,http://www.imdb.com/title/tt4248
25735,"Cheat, The (1915)",Drama,http://www.imdb.com/title/tt5078
25736,Dr. Jekyll and Mr. Hyde (1920),Drama|Horror|Sci-Fi,http://www.imdb.com/title/tt1113
25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror,http://www.imdb.com/title/tt1123
25738,"Last of the Mohicans, The (1920)",Adventure|Drama,http://www.imdb.com/title/tt1138
25739,"Idle Class, The (1921)",Comedy,http://www.imdb.com/title/tt1230
25741,"Phantom Carriage, The (Körkarlen) (1921)",Drama,http://www.imdb.com/title/tt1236
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod) (1921),Fantasy,http://www.imdb.com/title/tt1249
25743,"Sheik, The (1921)",Adventure|Drama|Romance,http://www.imdb.com/title/tt1267
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),Documentary|Horror,http://www.imdb.com/title/tt1325
25745,"Man from Beyond, The (1922)",Mystery,http://www.imdb.com/title/tt1336
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,http://www.imdb.com/title/tt1414
25747,Why Worry? (1923),Adventure|Comedy|Romance,http://www.imdb.com/title/tt1461
25748,HE Who Gets Slapped (1924),Drama|Thriller,http://www.imdb.com/title/tt1497
25749,"Marriage Circle, The (1924)",Comedy,http://www.imdb.com/title/tt1511
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,http://www.imdb.com/title/tt1532
25751,"Big Parade, The (1925)",Drama|Romance|War,http://www.imdb.com/title/tt1562
25752,"Freshman, The (1925)",Comedy,http://www.imdb.com/title/tt1584
25753,Greed (1924),Drama,http://www.imdb.com/title/tt1588
25755,"Phantom of the Opera, The (1925)",Drama|Horror,http://www.imdb.com/title/tt1622
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,http://www.imdb.com/title/tt1803
25759,October (1928),Drama|War,http://www.imdb.com/title/tt1821
25760,Old San Francisco (1927),Drama|Romance,http://www.imdb.com/title/tt1821
25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Drama|Horror|Romance,http://www.imdb.com/title/tt1852
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama,http://www.imdb.com/title/tt1873
25764,"Cameraman, The (1928)",Comedy|Drama|Romance,http://www.imdb.com/title/tt1874
25765,"Fall of the House of Usher, The (chute de la maison Usher, La) (1928)",Drama|Horror,http://www.imdb.com/title/tt1877
25766,"Crowd, The (1928)",Drama,http://www.imdb.com/title/tt1880
25767,"Man Who Laughs, The (1928)",Drama|Romance,http://www.imdb.com/title/tt1913
25768,Sadie Thompson (1928),Drama,http://www.imdb.com/title/tt1934
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,http://www.imdb.com/title/tt1942
25770,Applause (1929),Drama|Musical,http://www.imdb.com/title/tt1964
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,http://www.imdb.com/title/tt2053
25773,Little Caesar (1931),Crime|Drama,http://www.imdb.com/title/tt2107
25774,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance,http://www.imdb.com/title/tt2157
25775,"Champ, The (1931)",Drama,http://www.imdb.com/title/tt2173
25777,Monkey Business (1931),Comedy,http://www.imdb.com/title/tt2215
25778,Night Nurse (1931),Crime|Drama|Mystery|Thriller,http://www.imdb.com/title/tt2220
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,http://www.imdb.com/title/tt2271
25783,Doctor X (1932),Horror|Thriller,http://www.imdb.com/title/tt2282
25785,"Land Without Bread (Hurdes, tierra sin pan, Las) (1933)",Documentary|Drama,http://www.imdb.com/title/tt2303
25786,"Old Dark House, The (1932)",Drama|Horror|Thriller,http://www.imdb.com/title/tt2329
25787,Rasputin and the Empress (1932),Drama,http://www.imdb.com/title/tt2337
25788,Scarface (1932),Crime|Drama,http://www.imdb.com/title/tt2342
25789,Shanghai Express (1932),Adventure|Drama|Romance,http://www.imdb.com/title/tt2345
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",Comedy|Drama,http://www.imdb.com/title/tt2363
25793,Vampyr (1932),Fantasy|Horror,http://www.imdb.com/title/tt2364
25794,What Price Hollywood? (1932),Drama,http://www.imdb.com/title/tt2368
25795,Dinner at Eight (1933),Comedy|Drama|Romance,http://www.imdb.com/title/tt2394
25796,"Ghoul, The (1933)",Drama|Horror,http://www.imdb.com/title/tt2405
25797,Gold Diggers of 1933 (1933),Musical,http://www.imdb.com/title/tt2406
25798,Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi,http://www.imdb.com/title/tt2418
25800,Lady for a Day (1933),Comedy,http://www.imdb.com/title/tt2424
25801,She Done Him Wrong (1933),Comedy|Romance,http://www.imdb.com/title/tt2454
25802,"Son of Kong, The (1933)",Adventure|Comedy|Fantasy,http://www.imdb.com/title/tt2459
